row ID,row m/z,row retention time,116APW.raw filtered Peak height,116MTBE.raw filtered Peak height,116TA.raw filtered Peak height,Auvaursi_pipe-APW.raw filtered Peak height,Auvaursi_pipe-MTBE.raw filtered Peak height,Auvaursi_pipe-TA.raw filtered Peak height,Csericea_pipe-APW.raw filtered Peak height,Csericea_pipe-MTBE.raw filtered Peak height,Csericea_pipe-TA.raw filtered Peak height,Nattenuata_pipe-APW.raw filtered Peak height,Nattenuata_pipe-MTBE.raw filtered Peak height,Nattenuata_pipe-TA.raw filtered Peak height,Nquadrivalvis_pipe-APW.raw filtered Peak height,Nquadrivalvis_pipe-MTBE.raw filtered Peak height,Nquadrivalvis_pipe-TA.raw filtered Peak height,Nrustica_pipe-APW.raw filtered Peak height,Nrustica_pipe-MTBE.raw filtered Peak height,Nrustica_pipe-TA.raw filtered Peak height,Ntabacum_pipe-APW.raw filtered Peak height,Ntabacum_pipe-MTBE.raw filtered Peak height,Ntabacum_pipe-TA.raw filtered Peak height,Rglabra_pipe-APW.raw filtered Peak height,Rglabra_pipe-MTBE.raw filtered Peak height,Rglabra_pipe-TA.raw filtered Peak height,Tbrevifolia_pipe-APW.raw filtered Peak height,Tbrevifolia_pipe-MTBE.raw filtered Peak height,Tbrevifolia_pipe-TA.raw filtered Peak height,Blank_pipe-APW.raw filtered Peak height,Blank_pipe-MTBE.raw filtered Peak height,Blank_pipe-TA.raw filtered Peak height
2477,615.4371338,9.397065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16873,17483,0,0,0,0,0,0,0
2478,165.1386261,4.2666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16846,0,0,0,0,0,0,0,0
2479,161.1355743,11.77385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16841,15933,0,0,0,0,0,0,0
2480,923.1126099,5.3827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16806,0,0,0,0,0,0,0,0
2481,213.1651459,5.79953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16733,0,0,0,0,0,0,0,0
2482,251.2128143,12.0544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16503,18335,0,10048,0,0,0,0,0
2483,276.2072449,5.88333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16483,0,0,0,0,0,0,0,0
2484,539.1062012,8.969965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16322,11419,0,0,0,0,0,0,0
2485,318.2411804,9.23467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16320,11903,0,72335,45115,0,0,0,0
2486,262.1924133,5.11033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16316,0,0,0,0,0,0,0,0
2487,193.1629425,5.744703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16311,13226,0,0,0,0,0,0,0
2488,276.2072449,5.39318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16298,0,0,0,0,0,0,0,0
2489,291.1824951,12.0495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16141,0,0,0,10983,0,0,0,0
2490,319.0593262,5.27793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16086,0,0,0,0,0,0,0,0
2491,229.1347122,8.511435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16019,19328,0,0,0,0,0,0,0
2492,208.1474762,2.98485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15729,0,0,0,0,0,0,0,0
2493,217.1734161,5.5586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15700,0,0,0,0,0,0,0,0
2494,224.1175995,4.72513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15647,0,0,0,0,0,0,0,0
2495,179.1561127,4.17233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15609,0,0,0,0,0,0,0,0
2496,179.1561127,3.84962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15524,0,0,0,0,0,0,0,0
2497,161.1355743,11.87335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15452,14294,0,0,0,0,0,0,0
2498,121.101326,11.85765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15294,13394,0,0,0,0,0,0,0
2499,258.0808411,3.48537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15284,0,0,0,0,0,0,0,0
2500,591.4615479,11.52525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15233,0,0,13679,0,0,0,0,0
2501,849.6101074,11.87335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15207,17831,0,0,0,0,0,0,0
2502,271.0589294,6.1424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15202,24244,0,0,0,0,0,0,0
2503,187.1246185,3.83915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15189,0,0,0,0,0,0,0,0
2504,191.1225891,2.97438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15177,0,0,0,0,0,0,0,0
2505,125.1065445,2.85915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15101,0,0,0,0,0,0,0,0
2506,409.2563782,11.8059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15092,0,0,0,0,0,0,0,0
2507,165.1386261,4.40278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15061,0,0,0,0,0,0,0,0
2508,245.1681824,5.05797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15022,0,0,0,0,0,0,0,0
2509,177.1402435,3.76582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15014,0,0,0,0,0,0,0,0
2510,186.081131,6.59088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14968,0,0,0,0,0,0,0,0
2511,133.1008759,11.8681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14895,14480,0,0,0,0,0,0,0
2512,849.6228638,11.8786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14821,17396,0,0,0,0,0,0,0
2513,207.1473389,7.958465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14805,26565,0,0,0,0,0,0,0
2514,771.0826721,5.125715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14787,0,0,0,0,0,0,0,0
2515,325.2389069,11.6167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14739,11124,0,0,0,0,0,0,0
2516,207.1850433,5.982405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14700,12086,0,0,0,0,0,0,0
2517,167.1529236,3.29673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14688,0,0,0,0,0,0,0,0
2518,245.045166,7.56113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14608,0,0,0,0,0,0,0,0
2519,247.0239258,3.58775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14515,0,0,0,0,0,0,0,0
2520,147.1195831,11.8681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14508,13873,0,0,0,0,0,0,0
2521,248.1709747,3.83915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14369,0,0,0,0,0,0,0,0
2522,223.1449738,8.32343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14249,0,0,0,0,0,0,0,0
2523,174.0917511,4.31341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14122,13722,0,0,0,0,0,0,0
2524,319.0437317,4.84037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14119,0,0,0,0,0,0,0,0
2525,579.4107056,11.77385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13959,16410,0,0,0,0,0,0,0
2526,193.1624756,5.5607175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13948,12541,0,0,0,0,0,0,0
2527,161.1355743,9.397065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13917,12107,0,0,0,0,0,0,0
2528,346.2905884,9.36633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13843,0,0,0,0,0,0,0,0
2529,110.0620041,1.03243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13813,0,0,0,0,0,0,0,0
2530,207.1724701,10.4191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13759,11248,0,0,0,0,0,0,0
2531,176.1192017,3.16055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13682,0,0,0,0,0,0,0,0
2532,325.1857605,9.49203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13647,0,0,0,0,0,0,0,0
2533,179.0334473,3.37005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13599,0,0,0,0,0,0,0,0
2534,556.4429321,12.05445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13582,11156,0,21136,28504,0,0,0,0
2535,309.0765533,11.3991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13576,20609,0,0,0,0,0,0,0
2536,150.0567322,4.840035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13528,14597,0,0,0,0,0,0,0
2537,923.1390991,5.3827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13474,0,0,0,0,0,0,0,0
2538,217.1348267,3.41205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13453,0,0,0,0,0,0,0,0
2539,207.1850433,5.88333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13403,0,0,0,0,0,0,0,0
2540,276.2072449,5.82048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13395,0,0,0,0,0,0,0,0
2541,218.1652069,5.31985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13367,0,0,0,0,0,0,0,0
2542,241.1725464,6.653415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13356,11919,0,0,0,0,0,0,0
2543,293.1149292,4.70418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13346,0,0,0,0,0,0,0,0
2544,237.1962738,10.71525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13338,19985,0,0,0,0,0,0,0
2545,293.1746826,11.764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13334,0,0,0,0,0,0,0,0
2546,232.1011505,3.1396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13299,0,0,0,0,0,0,0,0
2547,193.1738281,5.21508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13298,0,0,0,0,0,0,0,0
2548,209.1567942,8.718673333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13295,12849,0,0,0,0,0,0,0
2549,320.8551636,0.677867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13292,0,0,0,0,0,0,0,0
2550,193.1628091,5.431677143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13279,11791,0,0,0,0,0,0,0
2551,203.1211243,3.01628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13227,0,0,0,0,0,0,0,0
2552,271.0625305,7.780375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13227,30191,0,0,0,0,0,0,0
2553,195.1872253,5.19413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13210,0,0,0,0,0,0,0,0
2554,193.1738281,4.85083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13199,0,0,0,0,0,0,0,0
2555,191.0622559,8.07665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13187,15501,0,0,0,0,0,0,0
2556,147.1195831,11.77905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13184,12224,0,0,0,0,0,0,0
2557,309.0803833,11.5591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13178,24478,0,0,0,0,0,0,0
2558,177.1402435,3.93357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13145,0,0,0,0,0,0,0,0
2559,181.1363983,6.152875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13080,18723,0,0,0,0,0,0,0
2560,251.2128143,9.51298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12959,0,0,0,0,0,0,0,0
2561,237.1962738,10.51335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12917,21369,0,0,0,0,0,0,0
2562,135.1178284,9.397065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12859,11797,0,0,0,0,0,0,0
2563,323.1816101,9.32443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12856,0,0,0,0,0,0,0,0
2564,556.4318115,12.04656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12843,10918,0,21165,28143,0,0,0,0
2565,205.0480194,3.8182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12778,0,0,0,0,0,0,0,0
2566,165.1386261,3.80772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12761,0,0,0,0,0,0,0,0
2567,205.0980377,7.927035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12752,13563,0,0,0,0,0,0,0
2568,210.1802826,3.91262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12713,0,0,0,0,0,0,0,0
2569,239.0790253,8.8338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12700,14437,0,0,0,0,0,0,0
2570,378.2106934,11.9839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12691,0,0,0,0,0,0,0,0
2571,194.1761627,5.74715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12664,0,0,0,0,0,0,0,0
2572,232.1344147,9.507155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12658,11773,0,0,0,0,0,0,0
2573,179.1561127,5.4246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12648,0,0,0,0,0,0,0,0
2574,261.1473694,6.70612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12636,0,0,0,0,0,0,0,0
2575,135.1178284,11.77385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12629,12897,0,0,0,0,0,0,0
2576,249.1415253,5.95665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12629,0,0,0,0,0,0,0,0
2577,164.0745544,8.13951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12619,26401,0,0,0,0,0,0,0
2578,297.2321472,9.0933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12583,12423,0,0,0,0,0,0,0
2579,287.0557861,5.9357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12550,0,0,0,0,0,0,0,0
2580,261.1473694,6.979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12497,0,0,0,0,0,0,0,0
2581,579.3769836,11.765975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12494,14489,0,0,0,0,0,0,0
2582,176.072876,3.32815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12483,0,0,0,0,0,0,0,0
2583,174.0917511,8.58763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12453,17159,0,0,0,0,0,0,0
2584,223.1253967,5.23603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12384,0,0,0,0,0,0,0,0
2585,153.1325562,3.74233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12377,0,0,0,0,0,0,0,0
2586,245.1681824,4.89273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12358,0,0,0,0,0,0,0,0
2587,271.0589294,6.23712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12350,0,0,0,0,0,0,0,0
2588,351.2265015,11.2053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12346,12903,0,0,0,0,0,0,0
2589,251.1989746,11.3048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12342,11656,0,0,0,0,0,0,0
2590,305.1751404,10.63145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12307,12217,0,0,0,0,0,0,0
2591,130.0651855,2.38418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12113,0,0,0,0,0,0,0,0
2592,198.1316071,6.1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12100,16470,0,0,0,0,0,0,0
2593,251.1989746,9.46545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11978,0,0,0,12892,0,0,0,0
2594,255.1858215,7.54469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11973,11771,0,0,0,0,0,0,0
2595,265.0343933,2.922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11946,0,0,0,0,0,0,0,0
2596,189.1423492,4.37135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11907,0,0,0,0,0,0,0,0
2597,193.1738281,6.210495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11906,12401,0,0,0,0,0,0,0
2598,365.0585938,0.867017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11894,0,0,0,0,0,0,0,0
2599,248.1159821,5.49813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11872,0,0,0,0,0,0,0,0
2600,165.1386261,3.12913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11868,0,0,0,0,0,0,0,0
2601,233.1797485,11.84715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11844,12198,0,0,0,0,0,0,0
2602,249.1036453,7.004695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11831,15443,0,0,0,0,0,0,0
2603,229.0884781,3.7443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11829,0,10855,0,0,0,0,0,0
2604,420.2796021,9.70963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11823,0,0,0,0,0,0,0,0
2605,281.1916809,10.7945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11817,0,0,0,0,0,0,0,0
2606,209.2005157,6.13237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11803,0,0,0,0,0,0,0,0
2607,144.0789032,3.16003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11780,0,0,0,0,0,0,0,0
2608,327.1921844,9.397065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11761,13317,0,0,0,0,0,0,0
2609,211.1432953,4.4342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11760,0,0,0,0,0,0,0,0
2610,287.0705566,8.155215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11732,10229,0,0,0,0,0,0,0
2611,191.1437149,10.09435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11722,29278,0,0,0,0,0,0,0
2612,156.0835419,4.276755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11705,11762,0,0,0,0,0,0,0
2613,305.1713257,10.7107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11631,0,0,0,0,0,0,0,0
2614,219.0752411,3.95452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11628,0,0,0,0,0,0,0,0
2615,379.2385559,12.0549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11548,0,0,0,0,0,0,0,0
2616,231.1511536,3.93357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11545,0,0,0,0,0,0,0,0
2617,270.1147003,5.55261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11544,0,10239,0,0,0,0,0,0
2618,255.1161194,4.32945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11494,0,0,0,0,0,0,0,0
2619,339.2676697,6.77957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11490,0,0,0,0,0,0,0,0
2620,304.2265015,9.191236667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11484,0,0,85374,51294,0,0,0,0
2621,269.218689,12.0543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11453,14368,0,0,0,0,0,0,0
2622,245.1545105,5.08938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11440,0,0,0,0,0,0,0,0
2623,177.0937653,7.20727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11409,0,0,0,0,0,0,0,0
2624,249.0958913,6.47438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11367,17376,0,0,0,0,0,0,0
2625,293.1746826,11.8687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11346,0,0,0,0,0,0,0,0
2626,307.1877747,11.59595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11337,0,0,0,39655,0,0,0,0
2627,158.0957235,4.1648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11331,10955,0,0,0,0,0,0,0
2628,227.1666107,6.920795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11327,10942,0,0,0,0,0,0,0
2629,265.1800995,10.42435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11314,12113,0,0,0,0,0,0,0
2630,263.1616516,10.5529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11299,13141,0,0,0,0,0,0,0
2631,141.1404419,3.15008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11294,0,0,0,0,0,0,0,0
2632,304.2265015,9.2511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11291,0,0,0,0,0,0,0,0
2633,468.3469849,10.6472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11223,11850,0,0,0,0,0,0,0
2634,311.1635742,11.8687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11218,0,0,0,0,0,0,0,0
2635,125.1065445,2.41088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11196,0,0,0,0,0,0,0,0
2636,194.1761627,5.43508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11183,0,0,0,0,0,0,0,0
2637,232.1011505,2.47395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11180,0,0,0,0,0,0,0,0
2638,235.1904144,11.7325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11178,0,0,0,0,0,0,0,0
2639,579.3897095,11.8786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11151,14154,0,0,0,0,0,0,0
2640,249.1739807,11.58916667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11100,0,0,0,17831,0,0,0,0
2641,199.1344147,2.20093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11088,0,0,0,0,0,0,0,0
2642,147.1195831,9.39775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10806,0,0,0,0,0,0,0,0
2643,175.1473389,11.8681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10785,11165,0,0,0,0,0,0,0
2644,167.1642303,3.90215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10778,0,0,0,0,0,0,0,0
2645,180.1566315,5.06843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10774,0,0,0,0,0,0,0,0
2646,139.1251984,3.10818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10733,0,0,0,0,0,0,0,0
2647,194.1761627,5.57955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10701,0,0,0,0,0,0,0,0
2648,209.165802,7.0547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10685,12246,0,0,0,0,0,0,0
2649,849.5974121,11.77385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10679,13992,0,0,0,0,0,0,0
2650,203.1584625,5.19413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10661,0,0,0,0,0,0,0,0
2651,217.1734161,5.746715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10657,10161,0,0,0,0,0,0,0
2652,579.4002075,11.8786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10628,13464,0,0,0,0,0,0,0
